Hs	Hrs	He	Hal	Ht
0.496050679681657	0.525449100715784	0.500998832075196	0.447798762992952	0.548293578793632
0.514451066545241	0.538873718156675	0.464077494062202	0.420389096678273	0.548293578793632
0.533336989188307	0.561685106683328	0.552222855335994	0.5060769770593	0.54387421333004
0.548615151667839	0.589887486319326	0.488456001007889	0.449467973813315	0.547645655127624
0.533085614602214	0.565879484197008	0.554075063745257	0.504609657052962	0.545019659605606
0.507833777753175	0.54620728824926	0.534512947297858	0.49848841083573	0.538329935512111
0.533089374483763	0.553573473029836	0.571652883088424	0.525974514641395	0.545019659605606
0.522669324514692	0.575965901394651	0.611136275662632	0.562769318177652	0.542228917757359
0.533019407454795	0.562307391579552	0.496785069268153	0.446793760622082	0.548293578793632
0.55920167917111	0.672878925910061	0.622995984246488	0.567465750725736	0.558639125389869
0.565247752456743	0.583623114844882	0.487695179035314	0.446382650509076	0.549420075523522
0.510895651053429	0.548961637019662	0.483240851842821	0.437395720973822	0.552302606556584
0.492972366430758	0.522719153518011	0.455942063142297	0.416028888265417	0.549357036289163
0.530926614069714	0.546634542018595	0.361343860768022	0.326199204930629	0.556584518150893
0.542448172529874	0.600799415694077	0.522556977919684	0.476488396349562	0.55028376065659
0.515261784119508	0.470013252464802	0.463251562950327	0.508261829044919	0.522158897646525
0.462819733567074	0.462042776323853	0.349229752869437	0.312265367869852	0.549501681365382
0.592027427525157	0.661402868226189	0.677346234833338	0.615686350076346	0.548048956109309
0.550592843961548	0.571399441089323	0.334090862367581	0.300034355424452	0.552402114432909
0.532778325956481	0.61346475777798	0.536485779949153	0.570076442389851	0.522696057786118
0.480997920753031	0.514697358149892	0.415076577439114	0.374681909287043	0.548293578793632
0.446015837239605	0.473249974559413	0.465222131656741	0.415099705649357	0.552402114432909
0.467292260376637	0.511607833163512	0.501480428421457	0.546386042647868	0.519364734392739
0.52638609450906	0.580661651553872	0.573034566902763	0.520842960386123	0.554750359061914
0.466925288689382	0.500096448862775	0.486987630317887	0.531746544455221	0.52055524824549
0.517664711869112	0.587615658064637	0.670838298802369	0.610601697124966	0.544402692699929
0.605981259417431	0.673833772127313	0.587237728395778	0.541133366944574	0.549501681365382
0.442221664452593	0.459048215734517	0.512844885591616	0.463629625927167	0.551263854508987
0.511005935487787	0.551565728755659	0.683717475855743	0.628944607939793	0.546098620762141
0.541373507414866	0.588584972910594	0.49647439986182	0.456004590106385	0.548293578793632
0.552520180980518	0.609717381481765	0.624045996066383	0.568601867548099	0.546487750305797
0.488848733004601	0.553533363337351	0.624761965726261	0.567273342723991	0.550645829750355
0.507215019940885	0.525242644037931	0.400869862632826	0.366686472244935	0.549357036289163
0.587335170469303	0.657943069914964	0.192442341773183	0.173258639873125	0.562179480938369
0.554119270831081	0.578226471103001	0.417274541262136	0.379463270520986	0.549420075523522
0.579233549810634	0.660230454132291	0.848207348588499	0.774912539053376	0.546853262084799
0.498279711369594	0.536890984009544	0.408477657448659	0.370474194240629	0.559023229673786
0.556583764308664	0.622130728330056	0.502702229764196	0.459327546157317	0.549501681365382
0.496716667020268	0.566943404798638	0.753285708327784	0.675774221772946	0.553199526881692
0.470249450246816	0.496178146015834	0.517447767472393	0.472609275722837	0.54675171320742
0.460100278409766	0.431275899031113	0.805561288972261	0.714055122983993	0.551499576128346
0.518582865322887	0.520873545724853	0.430160155911945	0.391648399657433	0.546494141275025
0.491327412594184	0.545811151883312	0.518828583391589	0.458091200300685	0.556088466985464
0.507645579432533	0.549646281733705	0.44476059296115	0.405289799569766	0.551812511895378
0.478579162536009	0.53450656017651	0.668785771000135	0.605213354578292	0.546853262084799
0.538393841435423	0.587315050130167	0.681944470820104	0.617634062474205	0.547452263349479
0.571728258662992	0.606173367402576	0.405258224311411	0.369720912143448	0.546283202843215
0.47494668658848	0.49874659890973	0.143933171890369	0.126366537190181	0.559752426533746
0.485288041173019	0.502173648328408	0.434600721457353	0.390876661224416	0.55028376065659
0.529950162423532	0.540453328006595	0.530097696061875	0.490562706776756	0.538934100968756
0.513397356938997	0.556224402198501	0.585318559517709	0.531278660311432	0.547452263349479
0.461773960996438	0.478286893142688	0.417352036317197	0.372609566476163	0.547645655127624
0.536258599322845	0.594370720203923	0.564283876827859	0.519843320359176	0.547589340521879
0.572742811997052	0.656720325589903	0.655397017951774	0.593685405399735	0.552302606556584
0.474656000601813	0.493612154220626	0.428532639578925	0.395548319684287	0.546853262084799
0.505195099424254	0.528751590050162	0.483922759501466	0.438307442638417	0.547452263349479
0.56646702426771	0.635407819594447	0.710011756362968	0.644476636539228	0.550415151959234
0.600967375476213	0.737604248206494	0.63689175221474	0.65365791293043	0.526462142563358
0.508918757103464	0.545797350170691	0.529968353161364	0.484758767102665	0.549327181227462
0.533607926834344	0.560948186279369	0.523219318446796	0.476368279363694	0.550103553454263
0.543448722606768	0.547863544153195	0.473155744126688	0.43988416944287	0.538868216061042
0.482972583540403	0.460825505998665	0.420635740130972	0.370633075005219	0.557795963321143
0.591037394915712	0.632029294888929	0.474147117861763	0.430416037907743	0.548440631543976
0.521650494957375	0.584641122064245	0.446551179126209	0.403850604923499	0.551499576128346
0.52181945493093	0.551398060429786	0.565814948980686	0.518609140511378	0.54302532395144
0.551161781303054	0.606182735459429	0.60599837832275	0.546074682933597	0.553486364153921
0.511498065254133	0.549046252269293	0.513596694403688	0.555906619593938	0.519784176429582
0.547805105319935	0.703208793886452	0.512815251062691	0.550545057805346	0.522158897646525
0.551508023058253	0.595083564368255	0.592070757670204	0.546899070740386	0.548440631543976
