Hs	Hrs	He	Hal	Ht
0.583755029215216	0.717559111952856	0.56558635694471	0.596777657537272	0.522158897646525
0.515550784250194	0.523030490408083	0.367551068322358	0.330604850420958	0.549501681365382
0.541944977046391	0.549888812194644	0.393905726021578	0.356232949679568	0.543131381429203
0.544074911700454	0.615389699701447	0.540207340327331	0.565636087967826	0.52624947920195
0.41620889650322	0.40977139038675	0.340226298863081	0.303226675540767	0.549501681365382
0.455641671438364	0.458386699142837	0.163712108733499	0.146245537464941	0.56350708080667
0.478311642892231	0.464619951964412	0.361630223708487	0.324118449256342	0.546494141275025
0.514979589671903	0.558571735148741	0.702216802290752	0.630419230994951	0.55049840070813
0.501460707297128	0.532077466246249	0.378408396981298	0.347079926292301	0.549357036289163
0.57718025316245	0.645199128497661	0.715803990793638	0.649156548874828	0.551812511895378
0.558926104596886	0.691715577547932	0.536621653296484	0.57727149637082	0.5189201310748
0.514689023344571	0.56811958525912	0.518464967655464	0.546214787714369	0.52624947920195
0.505051594907001	0.534649230191078	0.5213942201633	0.554021876091353	0.524039608246999
0.461104875968101	0.486520955385634	0.368528125467852	0.32863862537381	0.549467314022794
0.469070071804251	0.487528608424336	0.504895530120384	0.456062128448791	0.547645655127624
0.500144075441968	0.496095155717573	0.37824550073505	0.341233505321582	0.55028376065659
0.512044661054688	0.519853585309724	0.54771133518643	0.486998487795507	0.557209887646797
0.543140124181293	0.590249696234693	0.532798754483293	0.553501371772731	0.528237724820117
0.555240631352531	0.634134006700165	0.620813986775857	0.562180234683794	0.553199526881692
0.440517413927659	0.387034349943084	0.161319398069564	0.13819796369516	0.56350708080667
0.524307125699415	0.567568219230297	0.567021410506548	0.513199857758695	0.548635451738003
0.449132007343283	0.444428932445398	0.485275601924614	0.527530814514189	0.521870047665536
0.514778367264312	0.527727023840752	9.50055009106636e-05	0.00212785553045419	0.56350708080667
0.492496992369842	0.534763091699837	0.462930354045207	0.498207567367142	0.526021483340938
0.506602796807098	0.522128449839418	0.505965910454604	0.445319767793723	0.553199526881692
0.525681308252801	0.540406497261449	0.811001274581126	0.72386538125642	0.548775349976467
0.573883601114407	0.678517002088936	0.585375154997585	0.604648516075712	0.527103745092493
0.534546336438867	0.590065963124688	0.543178735230431	0.49026902950497	0.548293578793632
0.534156625224636	0.525252328710437	0.442375703393662	0.479909106517029	0.52624947920195
0.509052757950629	0.506538284895304	0.545111185808586	0.574550015207184	0.524231147721427
0.467413142781923	0.47511354689503	0.465696103161085	0.416281398653091	0.549420075523522
0.526658192041873	0.568640885550875	0.528457818045371	0.559814031393306	0.524231147721427
0.507626725567931	0.576776285503171	0.546265444891813	0.575575552102265	0.524231147721427
0.475663181635344	0.492388023619152	0.429666077047482	0.383247843949117	0.549420075523522
0.526565181509908	0.579061013753329	0.518386286641171	0.553741924754004	0.52294609888958
0.535885491359053	0.562535408503724	0.372500011710482	0.336229704290945	0.552302606556584
0.54778056108356	0.640540999372141	0.588352390048155	0.612303159065222	0.524760278233393
0.630384650525544	0.685772961264701	0.583021203861271	0.531698144918884	0.551263854508987
0.538155281748181	0.584175063269486	0.555451808371885	0.596116928048915	0.517412096010608
0.493522690362819	0.484865746045931	0.246443994406031	0.217656279134561	0.553077368336304
0.50059409261678	0.538991324539475	0.548188980861529	0.498667459237984	0.551812511895378
0.547865583364042	0.58566326864077	0.384080605657163	0.345173364910575	0.55810248424622
0.558100907388123	0.604842257941398	0.502860626473314	0.461520237128253	0.548293578793632
0.518095763176026	0.512680476034178	0.295192546641547	0.261838733998833	0.554027427363303
0.518237590363738	0.560709280912085	0.522685335022775	0.544321295387914	0.528237724820117
0.452725922399626	0.439563639303835	0.455347056573491	0.498101504155287	0.523631015086528
0.563460230192619	0.720734075773641	0.509680409148779	0.546710255243599	0.522696057786118
0.497329751879754	0.518260227560413	0.567086997156978	0.510574258746462	0.547589340521879
0.550696672190627	0.566459654060333	0.370450982760856	0.331956459245993	0.546098620762141
0.48458778731538	0.514920174469796	0.574540013650247	0.519764409114311	0.546098620762141
0.524663309850562	0.587641131153685	0.5206252276742	0.543460483745727	0.527923653684637
0.572840291991473	0.737799017330397	0.530279786470387	0.576483266028147	0.516233037400826
0.490674501818043	0.494422095317473	0.44341977740297	0.401573487285594	0.546853262084799
0.572117869433292	0.649578156955383	0.638576512949364	0.58452821658291	0.546494141275025
0.516579841302995	0.52764856899479	0.101799390201513	0.0909565597118338	0.560930393060749
0.508725312667314	0.493541191561277	0.187219411548791	0.162791781003342	0.557209887646797
0.480719184246791	0.482991467659653	0.555960634808092	0.486554637029014	0.55810248424622
0.459103788684741	0.445802283379078	0.210501244553275	0.181783079362315	0.558639125389869
0.531854461786987	0.617495504604019	0.915798831395309	0.819022118082748	0.556584518150893
0.532098873280513	0.586787293169055	0.671600741672295	0.592994022541417	0.558639125389869
0.444760856954712	0.473685352319036	0.422903030518819	0.382487198184582	0.54675171320742
0.578829524283998	0.64119678833712	0.665688830261821	0.609228611510951	0.546113007963114
0.559704785336747	0.610413631207162	0.601875395817949	0.544750084887458	0.551263854508987
0.518853020975409	0.554434548643789	0.755310601486918	0.674388516087708	0.557584822072002
0.437197742815977	0.412240501359345	0.328411366776023	0.294706416529571	0.548440631543976
0.483610272762683	0.469666547800912	0.206668521954696	0.182590515255947	0.553853850105552
0.48264914106447	0.479384323495907	0.192226929064784	0.174328116924278	0.557209887646797
0.473333065409617	0.464136578797496	0.304093039503152	0.267382480902145	0.558639125389869
0.583415881628466	0.676098256822782	0.536000776313346	0.47499631300884	0.55810248424622
0.497710759748563	0.555775535598178	0.46116937029595	0.498128516641311	0.525513265939255
0.487563862821209	0.504591395794722	0.425399534904458	0.473643077929191	0.523412907059057
0.528651438573821	0.589303564322805	0.616716194812213	0.557549913493107	0.553199526881692
0.5112846136106	0.559742742018487	0.694098221856907	0.622616574476776	0.555551539830734
0.526520446748596	0.528039676556909	0.538630052645636	0.489719401949871	0.546487750305797
0.494044263291524	0.54571870675452	0.610027274767958	0.550119817488647	0.54675171320742
0.525330981946275	0.580062070684802	0.582357731198513	0.525551373569715	0.549501681365382
0.467383357677851	0.496522879415835	0.485216061633188	0.511208812544373	0.528087292624469
0.487475806877299	0.496572342367471	0.64810454275233	0.581693506287567	0.548366339208483
0.54536918174315	0.572430249718355	0.506272089434504	0.539940393699995	0.524414820732427
0.50776655233013	0.555446196001538	0.623946528890125	0.575813125064345	0.542228917757359
0.55008064604333	0.594963996180397	0.573838053233396	0.522015158191247	0.547645655127624
0.474299222095446	0.493579874566611	0.533222647943674	0.478633376341268	0.551612252119523
0.518319827081659	0.519525248543392	0.398057099524458	0.347872736551323	0.55810248424622
0.487589699728216	0.493030618045589	0.512097734355932	0.455141477072837	0.556584518150893
0.550815816232632	0.575155565665573	0.480690578598663	0.438133822402232	0.544453650613355
0.47033052960207	0.490099126764118	0.281179401229832	0.253927319864068	0.549357036289163
0.518060257328383	0.547993966435895	0.455734641712507	0.487167472860201	0.527550594131863
0.440892486903077	0.55786484361923	0.335929865932309	0.27659920166484	0.588148397702131
0.45040967449421	0.433890934334051	0.428230755654386	0.384492377785633	0.543404048253195
0.578245377118935	0.689750838146972	0.584954049289806	0.609223004241141	0.524760278233393
0.526452274271064	0.590107982418062	1.13739108310788	1.0189685847926	0.554728689447666
0.52313097708084	0.61027007926193	0.465792949758385	0.53291126588541	0.510458573143709
0.574656217324056	0.649026599555935	0.547399604629981	0.496316172075655	0.547946214888507
0.545626835546071	0.638307779094975	0.596234234218968	0.545330772737361	0.552620472826294
0.49767796876809	0.496654339019983	0.249631395175784	0.218488439165474	0.556353045275463
0.496564297230412	0.53628349021258	0.683831858108122	0.615654837409173	0.551911369245014
0.574472593790113	0.63259457408545	0.677985718251747	0.61631075200382	0.544696057605311
0.520844133295777	0.597226588159473	0.741102772576873	0.665039533317454	0.551263854508987
0.49871814773753	0.545813926549138	0.543726921667026	0.567322330400001	0.526846672002587
0.540098939996813	0.607218794078646	0.732128357511653	0.66541716924035	0.547645655127624
0.493057123548482	0.540313443282881	0.600572295789174	0.547485944396282	0.548971614619562
0.540995715778634	0.585991783407339	0.75717682141712	0.690915539823284	0.552620472826294
0.454243077106725	0.452556621926985	0.482075134962659	0.523572520884075	0.522433933216851
0.474675310982228	0.479278061368181	0.512062346470057	0.464685504124283	0.546595148877602
0.54672468121511	0.609938660793253	-0.12900374553943	-0.112888648513509	0.562179480938369
0.467063661271413	0.432047947209694	0.511312621474896	0.543543638852646	0.524760278233393
0.486200915390099	0.478150167575239	0.00742993267723692	0.00824054000668215	0.562179480938369
0.524884361738367	0.570407299710442	0.647734693191081	0.583357046305447	0.557584822072002
0.492393059371171	0.563792989355589	0.444868284568978	0.502117274350675	0.517946411642854
0.536418438976031	0.568325844158845	0.616539345904082	0.559657893811532	0.548775349976467
0.41634014804878	0.321058096785691	0.470562272874945	0.506581017113734	0.525374025113182
0.472779531385845	0.433261113768005	0.249041759550715	0.225396677620204	0.551911369245014
0.56040108483536	0.665586679600591	0.868031021189781	0.788006230950725	0.553486364153921
0.526520161369377	0.649399536705396	0.552167043750373	0.578708368512664	0.52522940108566
0.520316857645485	0.591049835598658	0.366189996449054	0.333469157892561	0.552402114432909
0.501627799524499	0.486457185871432	-0.0561944472314005	-0.0496100000103123	0.550082796778925
0.537871435985435	0.559691514432519	0.551466649951165	0.493959633688748	0.550524356087047
0.496124968611073	0.527266041651686	0.423797215527664	0.384529300582664	0.550103553454263
0.475545240009472	0.445516251995754	0.464903622565391	0.504237166656568	0.524414820732427
0.527071393745998	0.550601503419058	0.544529017618414	0.493361683641262	0.550524356087047
0.560226385891378	0.595481439754244	0.578561551775723	0.51673399888176	0.552402114432909
0.495774832517647	0.543668872387216	0.47910331970543	0.428907372155494	0.553895986798891
0.532315783873001	0.598962602155186	0.680252458643401	0.609808887828759	0.553895986798891
0.50382268977072	0.582631631736472	0.650961251130109	0.57545623847351	0.55810248424622
0.548876430888605	0.594957754496716	0.546946531973416	0.497179492202074	0.547645655127624
0.562430469508145	0.62164431050251	0.403330661459966	0.365011923981446	0.552402114432909
0.461501323005576	0.484502089840281	0.492083774204966	0.538435789689837	0.519364734392739
0.460766345062632	0.432834545238149	0.479298451714741	0.507147942386994	0.527745323015366
0.504033939059693	0.525282238192741	0.464510001436658	0.410890395925804	0.55049840070813
0.550932353365883	0.639859198821348	0.777663620138641	0.701875362686967	0.556088466985464
0.525976299301635	0.575742126248446	0.62783556884778	0.568050900610842	0.54969508104467
0.502013444210565	0.517610471155221	0.502470239515712	0.462728556502936	0.549420075523522
0.469248059675461	0.423640243601665	-0.184753225502733	-0.160995647149839	0.556584518150893
0.504823505523942	0.568838458389672	0.470282041337396	0.418199847109958	0.553199526881692
0.491982979870566	0.50172650995962	0.506205409366664	0.530494201717498	0.527923653684637
0.535395115649196	0.610012785993685	0.508746005705951	0.538190399379007	0.526021483340938
0.44334969728732	0.440208864571494	0.318016944683217	0.29247140158577	0.538523001057647
0.45409354160729	0.464510401475114	0.137346931451388	0.124644570038565	0.549467314022794
0.482285644238691	0.481692545059231	0.431890480636462	0.394369149065067	0.546510180611498
0.458187865472989	0.454175462119571	0.366722377725312	0.332607612566907	0.541128081844073
0.533686454946825	0.519967812761426	0.256751266132495	0.231556290409516	0.554521669979296
0.468261150060628	0.493742212866716	0.519814679824946	0.472234549684547	0.547645655127624
0.586552080746854	0.702279806585153	0.761172370410838	0.700639154203004	0.553077368336304
0.55375428330271	0.616270293144231	0.439751097473344	0.39396218015248	0.554750359061914
0.516883832347033	0.57548976076113	0.611886502897987	0.55826231857036	0.549357036289163
0.49144966040095	0.535646081381155	0.498007482321227	0.530050369072938	0.525513265939255
0.481568534230536	0.505000157188807	0.364942303487421	0.331671276466668	0.546853262084799
0.491410061518943	0.521266062995823	0.409665666050046	0.36820787285521	0.547912085459279
0.476209923755005	0.528401115426554	0.490168069019841	0.522513641503317	0.525776647522227
0.532426077623592	0.622571818389769	1.1066402962881	0.990598607437137	0.562179480938369
0.499548975689649	0.562225466704683	0.680215017037456	0.604546850105894	0.560930393060749
0.53780828851813	0.570191050095406	0.710431060207387	0.644739114752754	0.548971614619562
0.5468910170899	0.569660813055823	0.491830329236973	0.518246564013714	0.527745323015366
0.56395580322279	0.645078796771456	0.773858256338047	0.719353247940126	0.539375977984428
0.529965137757017	0.605076467589391	0.559149748903857	0.592168625646118	0.521566395157487
0.437692525193971	0.452308398185279	0.453209393722476	0.492110954868356	0.52522940108566
0.518800641542573	0.570437546061656	0.546238055089159	0.499673379604484	0.55028376065659
0.604874013532359	0.652899171593002	-0.123793792010921	-0.109590492327215	0.550082796778925
0.531722934697721	0.540399331157969	0.66269428184888	0.579946021243921	0.553895986798891
0.577983025778745	0.802142160641026	0.604118943693236	0.515101019026891	0.607145758095678
0.47583639850688	0.518956619285239	0.578366265692492	0.530329452125241	0.54095699825196
0.509638296831635	0.523814692044495	0.513644633086359	0.467382013529767	0.545969827595227
0.539962847356133	0.588737163410753	0.559512019193496	0.511196368246646	0.549357036289163
0.426465176205238	0.446913237999728	0.48273245620188	0.513842525269829	0.526563148333194
0.461730764240199	0.476446058643649	0.329280248506483	0.288309605034894	0.557209887646797
0.50342614196534	0.534364280983	0.602459485175652	0.539945617608876	0.553275114726364
0.509876960000143	0.559649076629445	0.342892319762202	0.310094471874817	0.550645829750355
0.53258822516064	0.597889925128116	0.54944424368366	0.478199298244934	0.556088466985464
0.535041525565896	0.58940454331715	0.713820073688262	0.64695131838503	0.554521669979296
0.554126487916512	0.622580411604928	0.76553329210899	0.693416157537233	0.550645829750355
0.435664816935238	0.360126318916801	0.197223401396617	0.177689585926529	0.550082796778925
0.54546363832528	0.579631136112375	0.525884947027935	0.481305655264009	0.541333504766553
0.438423295026088	0.443551349249371	0.42563571139639	0.376821744061683	0.550415151959234
0.521176899867713	0.555533479877995	0.68990639989606	0.623759286344777	0.54969508104467
0.579756697339691	0.647899992342493	0.510357577091822	0.537414258487055	0.526846672002587
0.526112119286154	0.585693684490869	0.601725609492053	0.552988230790463	0.541923780951238
0.511019386490996	0.538640230072506	0.465341852631755	0.497019181780911	0.527103745092493
0.465913180135034	0.481744982407652	0.472857058053758	0.506458002063224	0.526137487751097
0.609551074274572	0.797762545290563	0.607572547130687	0.638806721485842	0.519364734392739
0.530315810042593	0.603165803568187	0.494110778371496	0.450353720130253	0.550645829750355
0.569486774938584	0.66881358492593	0.765665379033069	0.689553904118481	0.551911369245014
0.455105559695072	0.431261691497737	0.364227560796335	0.314082556377703	0.553486364153921
0.501855060880834	0.537035790302843	0.582533617382544	0.519076769776039	0.545386327916495
0.413902977605442	0.326675326780268	0.461219337145437	0.489443805763553	0.528237724820117
0.454450165597257	0.453053998680179	0.470488327429013	0.515006234130439	0.521870047665536
0.500415574769183	0.512190739135416	0.517409877276312	0.543697288357519	0.526846672002587
0.535956524331295	0.541381876499426	0.485160608610629	0.520766991224531	0.524760278233393
0.570566302920332	0.821878907337198	0.598131531435915	0.519881400262041	0.590272542270064
0.48109887256382	0.455947236239851	0.113092509507068	0.0999780266219483	0.551911369245014
0.539470474914383	0.626164274755655	0.915606719387708	0.833028931125986	0.548366339208483
0.502109694262063	0.554981233781143	0.519307120277515	0.475441459785435	0.543837956493502
0.536597062545171	0.561045423304939	0.413393999179979	0.367798145913126	0.554750359061914
0.559020160612102	0.657045670328434	0.53228867189293	0.575258073546834	0.517946411642854
0.549444586569225	0.652655910067428	0.553147986432966	0.581321291051605	0.524414820732427
0.460000970265994	0.465213431835929	0.48173026943421	0.507570282342885	0.528237724820117
0.494554628505872	0.476662443379558	0.542425312689373	0.569670402485984	0.525374025113182
0.554298878367742	0.659167381808379	0.400849307609694	0.356299136105193	0.56350708080667
0.477025936623837	0.472682961606035	0.338333306597037	0.30663790725808	0.544890062510223
0.471505834398547	0.474715000983735	0.501442196661241	0.44261234707951	0.554728689447666
0.59256979853372	0.667703375314894	0.72780413002804	0.663302961185761	0.545086373972636
0.48325616505094	0.498906853615775	0.386172659661413	0.352545673120849	0.54213588206925
0.481138054583506	0.480313368176942	0.446796670409655	0.404138377606805	0.545969827595227
0.466050118207985	0.511951367111843	0.419381813398317	0.373202712595509	0.553853850105552
0.515408100576068	0.520497619803295	0.495218368799432	0.534237117078249	0.522696057786118
0.52175527433225	0.586566130325189	0.527531126334676	0.555763282814469	0.525647390180549
0.525553711257905	0.567111441325813	0.607986171641151	0.557267107139352	0.544325068541353
0.553753662491617	0.61702322028477	0.711909319591019	0.638421843587462	0.554027427363303
0.406717712541941	0.305024166491272	0.364229237831437	0.315746647942003	0.550082796778925
0.587896509430178	0.701856099598939	0.511656439332411	0.540762636827964	0.526021483340938
0.500162164845701	0.556183314672348	0.477629583966585	0.511259909694682	0.525901272029747
0.541825040904112	0.595178059126235	0.543600778211882	0.565346894949398	0.527550594131863
0.522994771019529	0.543744428420916	0.49269505757983	0.522866598791861	0.526462142563358
0.521074662399595	0.561420368571196	0.116386892759676	0.106782129378492	0.551499576128346
